,IPr,Iin,ICp,ICl,Icn,IBr,I*pPr30,I*pPr10,I*pPr05,I*pIn0.5,I*pIn1,I*pIn3,I*pCp12,I*pCp20,I*pCp32,I*pClD,I*pClF,I*pClE,I*pCnSl,I*pCnSp,I*pCnLk,I*pBrA,I*pBrB,I*pBrC,income,age,sports,gradschl
1,0.4644521498913937,-0.3099198905577991,-0.4302117761007891,-0.3325789241011072,-0.3329408076833763,-0.008787988330582695,0.4644521498913937,0.47373011838996515,0.4644521498913943,-0.3099198905577991,-0.3426727369872707,-0.3099198905577973,-0.6191635544792675,-0.4829194366335847,-0.2562020917181321,-0.3325789241011072,-0.3652887697056737,-0.33257892410110595,-0.3329408076833763,-0.3806368752858513,-0.3329408076833758,-0.41919636784080216,0.01894110439773288,0.25567097965894886,-0.14823948866165748,-0.06348730694377369,-1.1593924161198357,-0.15387055051773793
2,-0.6197086283058653,-0.06454802617625996,-0.46059693724067824,0.8306404351561144,-0.23949686732025266,-0.006504241245648744,-0.6197086283058653,-0.6462650727116082,-0.6197086283058661,-0.06454802617625996,-0.1641229418041331,-0.0645480261762602,-0.466464154892885,-0.4683761997382114,-0.5500819507871847,0.8306404351561144,0.8538778437766877,0.8306404351561157,-0.23949686732025266,-0.33603855581218667,-0.23949686732025197,-0.06358357333210865,0.03513189022541871,-0.007173329573813315,0.1451218530444728,0.11532670905449019,0.7726286207748104,0.6985206486210886
3,-0.8458820676286696,-0.28173685176585483,1.061065364311036,-0.40001278916713595,-0.07292263631093202,0.044502533871520755,-0.8458820676286696,-0.8230975729721891,-0.8458820676286691,-0.28173685176585483,-0.37498985107324406,-0.28173685176585495,-0.23760992816062412,1.0870400230053745,1.727712628994978,-0.40001278916713595,-0.45986278518362894,-0.4000127891671358,-0.07292263631093202,-0.04470847889936262,-0.07292263631093202,0.5465135326618122,-0.11216234880535315,-0.5596002543167883,0.1163974562310284,0.026983809405349345,0.24810415265065777,-1.5436553165773972
4,-0.6073902393676609,1.0344770901796854,-0.12412470061946577,-0.2265378365134749,-0.09746374522704966,-0.0010822467174157447,-0.6073902393676609,-0.6995765164446391,-0.6073902393676603,1.0344770901796854,1.155222013593876,1.0344770901796856,-0.2821339758015643,-0.20591883493642205,-0.03175481128845049,-0.2265378365134749,-0.32547407274220036,-0.22653783651347473,-0.09746374522704966,-0.17052823221381028,-0.09746374522704954,0.2768051618416478,-0.04359967736805649,-0.38252593458759293,0.0713920284172787,0.007737441587649749,0.7852470847340218,0.17911128116370656
5,-0.7531726695244026,-0.02945670636498981,1.1521966830403938,-0.5197031303797872,-0.45241225801583607,-0.04346623907443617,-0.7531726695244026,-0.7456010156238978,-0.7531726695244021,-0.02945670636498981,0.03498993738944693,-0.029456706364990152,1.6433247323042397,1.2196381444468987,-0.059289590460816305,-0.5197031303797872,-0.4018576312422855,-0.519703130379787,-0.45241225801583607,-0.38366406706208467,-0.4524122580158355,0.2968107082752478,-0.02822789732020273,-0.6053154409343938,0.0488486283163106,-0.021304162491152384,-0.6273645847032421,-inf
6,-0.8209327485807212,-0.25064626469582374,-0.38604678068886056,-0.40258348467023675,1.0145474758039363,0.056617219482546326,-0.8209327485807212,-0.8270745878297473,-0.8209327485807215,-0.25064626469582374,-0.3639766543180196,-0.250646264695824,-0.6857396254412539,-0.3902316875836664,-0.15264452880412796,-0.40258348467023675,-0.368286396221249,-0.40258348467023675,1.0145474758039363,1.0991472737006507,1.0145474758039355,0.47518346686756874,-0.033818876884776486,-0.41850158319238373,0.13041496567488464,0.043282379007061056,0.09687318292673425,-0.14428887389015374
