,IPr,Iin,ICp,ICl,Icn,IBr,I*pPr30,I*pPr10,I*pPr05,I*pIn0.5,I*pIn1,I*pIn3,I*pCp12,I*pCp20,I*pCp32,I*pClD,I*pClF,I*pClE,I*pCnSl,I*pCnSp,I*pCnLk,I*pBrA,I*pBrB,I*pBrC
1,46.342657342657304,7.986013986013978,8.762237762237756,12.531468531468532,11.510489510489514,12.867132867132867,46.342657342657304,252.90209790209758,324.3986013986013,7.986013986013978,32.60839160839159,55.90209790209795,26.580419580419598,46.79720279720277,35.02097902097904,12.531468531468532,61.790209790209744,87.72027972027982,11.510489510489514,45.27972027972032,80.57342657342663,33.72027972027973,53.01398601398602,66.82517482517483
2,15.672413793103452,10.206896551724139,8.500000000000004,40.103448275862064,12.637931034482754,12.89655172413793,15.672413793103452,82.51724137931033,109.70689655172406,10.206896551724139,38.98275862068966,71.44827586206895,30.965517241379278,47.48275862068962,26.103448275862082,40.103448275862064,209.12068965517238,280.72413793103476,12.637931034482754,47.34482758620689,88.46551724137933,48.12068965517241,53.87931034482759,51.37931034482758
3,12.5,8.214285714285715,38.92857142857142,11.714285714285715,14.928571428571429,13.571428571428571,12.5,69.14285714285714,87.50000000000004,8.214285714285715,31.571428571428577,57.5,38.92857142857143,224.92857142857144,254.64285714285717,11.714285714285715,56.21428571428571,82.0,14.928571428571429,63.35714285714286,104.5,88.57142857142856,46.5,29.57142857142857
4,15.866666666666658,30.63333333333334,11.899999999999999,13.933333333333334,14.566666666666666,12.966666666666667,15.866666666666658,78.23333333333333,111.06666666666666,30.63333333333334,145.83333333333337,214.4333333333334,37.233333333333334,61.73333333333334,43.83333333333333,13.933333333333334,64.29999999999995,97.53333333333333,14.566666666666666,55.86666666666668,101.96666666666667,67.63333333333333,49.800000000000004,35.3
5,13.714285714285708,10.571428571428573,42.64285714285713,10.392857142857142,10.214285714285712,12.428571428571429,13.714285714285708,74.71428571428571,95.99999999999999,10.571428571428573,47.57142857142858,73.99999999999999,255.35714285714283,256.8214285714286,42.642857142857146,10.392857142857142,59.571428571428555,72.75,10.214285714285712,45.142857142857146,71.50000000000001,69.0,50.57142857142857,28.250000000000004
6,12.815789473684209,8.473684210526317,9.157894736842108,11.68421052631579,44.28947368421055,13.736842105263158,12.815789473684209,68.86842105263158,89.71052631578942,8.473684210526317,31.921052631578938,59.315789473684205,24.86842105263155,51.34210526315788,38.84210526315789,11.68421052631579,61.6052631578947,81.78947368421052,44.28947368421055,198.86842105263162,310.02631578947353,82.4736842105263,50.28947368421053,34.05263157894737
